Key,Comment,Japanese,Japanese_Steam,Traditional Chinese_Steam,English,English_Steam,Korean_Steam,Simplified Chinese_Steam
Rikka.Fallen1-52,023号,「そうですか。これでイッていたら流石に弱すぎますからね。では本格的にデータを取る段階に移行します」,「そうですか。これでイッていたら流石に弱すぎますからね。では本格的にデータを取る段階に移行します」,「是嗎。如果這樣就高潮了，那確實太弱了。那麼我們進入正式採集數據的階段。」,"""I see. If she comes in this way, she is too weak. Then we'll move on to the stage of taking data in earnest.""","""I see, it would be quite weak if you did. Now we'll start gathering data.""",「그렇습니까. 이걸로 가버렸다면 역시 너무 약하니까요. 그럼 본격적으로 데이터를 수집하는 단계로 이행합니다」,「是吗。如果这样就高潮了，那确实太弱了。那么我们进入正式采集数据的阶段。」
,,,,,,,,
Rikka.Fallen1-53,六花,「な…なにをっ！？、待ってっ、やめ――――――――」,「な…なにをっ！？、待ってっ、やめ――――――――」,「你…你要做什麼！？等一下，住手———————」,"""What are you doing? Wait, stop ――――――――""","""What?! Wait, no...""","「뭐… 뭘!?, 기다려, 그만――――――――」",「你…你要做什么！？等一下，住手———————」
,,,,,,,,
Rikka.Fallen1-54,,ズチュッ♥ドチュッ♥キュイイイイイン♥ズボッ♥ズボッ♥,ズチュッ♥ドチュッ♥キュイイイイイン♥ズボッ♥ズボッ♥,滋啾♥咚啾♥咻咿咿咿咿嗯♥滋啵♥滋啵♥,Dooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,Squelch♥ Chuuuu♥ Rrrrrrnnnnn♥ Spppppp♥ Sppp♥,즈츗♥도츗♥큐이이이이인♥즈봇♥즈봇♥,滋啾♥咚啾♥咻咿咿咿咿嗯♥滋啵♥滋啵♥
,,,,,,,,
,1－6,,,,,,,
,,,,,,,,
Rikka.Fallen1-55,六花,「ひぎゅううううううっっ♥♥♥、だめっ♥♥、ナカでグリグリッ♥♥、お゛おっ♥、むりぃっ♥、イクッ♥」,「ひぎゅううううううっっ♥♥♥、だめっ♥♥、ナカでグリグリッ♥♥、お゛おっ♥、むりぃっ♥、イクッ♥」,「嗚給嗚嗚嗚嗚嗚♥♥♥，不行♥♥，在裡面亂攪♥♥，嗚喔♥，受不了♥，要射了♥！」,"""I'm gonna fuck you so hard, I'm gonna fuck you so hard, I'm gonna fuck you so hard, I'm gonna fuck you so hard, I'm gonna fuck you so hard, I'm gonna fuck you so hard, I'm gonna fuck you so hard, I'm gonna fuck you so hard, I'm gonna fuck you so hard, I'm gonna fuck you so hard.""","""Ggnnnnnnuuuu♥ Noooo♥ My insides♥♥ Ooooooo♥ No...♥ I'm coming♥♥""","「히규우우우우우우웃♥♥♥, 안돼♥♥, 안에서 빙글빙글♥♥, 오옷 오옷♥, 무리잇♥, 가버렷♥」",「呜给呜呜呜呜呜♥♥♥，不行♥♥，在里面乱搅♥♥，呜喔♥，受不了♥，要射了♥！」
,,,,,,,,
Rikka.Fallen1-56,023号,「やはりだめなようですね。オリジナルは私達クローンより快楽耐性は低いようです」,「やはりだめなようですね。オリジナルは私達クローンより快楽耐性は低いようです」,「果然是不行啊。原型對快感的耐受力似乎比我們克隆人低。」,"""It seems that the originals have a lower tolerance for pleasure than we clones. The originals seem to have a lower tolerance for pleasure than we clones.""","""You couldn't take it, huh? I guess the original has less resistance to pleasure than us clones.""",「역시 안 되는 모양이군요. 오리지널은 우리 클론보다 쾌락 내성이 낮은 것 같습니다」,「果然是不行啊。原型对快感的耐受力似乎比我们克隆低。」
,1－7,,,,,,,
Rikka.Fallen1-57,六花,「――っっ♥、イっ、イってないっ♥！、わたしはっ♥こんなのでぇっ♥♥、ぜったいにっ♥、お゛っお゛お♥、イクっ♥、イグゥッッッ♥」,「――っっ♥、イっ、イってないっ♥！、わたしはっ♥こんなのでぇっ♥♥、ぜったいにっ♥、お゛っお゛お♥、イクっ♥、イグゥッッッ♥」,「――嗚喔♥，我、我沒射！♥！我才不會被這種東西♥♥，絕對不會♥，嗚喔喔♥，射！嗚咕！」,"""I'm not cumming! I'm not coming, I'm not coming, I'm not coming, I'm not coming, I'm not coming, I'm not coming, I'm not coming, I'm not coming, I'm not coming, I'm not coming, I'm not coming, I'm not coming, I'm not coming, I'm not coming...""","""...No! I'm not coming! I... I... I won't... Ohhhh♥ I'm comingggggg♥♥""","「――윽♥♥, 이, 이크 안 했어♥!, 나는♥ 이런 걸로엣♥♥, 절대로♥, 오옷 옷오옷 오♥, 가버렷♥, 가버렷♥♥♥」",「――呜喔♥，我、我没射！♥！我才不会被这种东西♥♥，绝对不会♥，呜喔喔♥，射！呜咕！」
,,,,,,,,
Rikka.Fallen1-58,,プシッ♥、プシュウウウウウウッッ！♥♥,プシッ♥、プシュウウウウウウッッ！♥♥,噗嘶♥，噗咻嗚嗚嗚嗚嗚嗚！！♥♥,"Pshhhhhh ♥♥, pshhhhhhhh! ♥♥♥",Splash♥ Splaaaaaaash♥,"푸싯♥, 푸슈우우우우우웃!♥♥",噗嘶♥，噗咻呜呜呜呜呜呜！！♥♥
,,,,,,,,
Rikka.Fallen1-59,,絶頂した六花の股から大量の潮が吹きだす,絶頂した六花の股から大量の潮が吹きだす,高潮的六花私處噴出了大量的潮水。,Rikka climaxes and a large amount of water squirts out from her crotch.,Rikka squirted a huge amount from between her legs.,절정한 릿카의 아래에서 대량의 조수가 뿜어져 나온다,高潮的六花私处喷出了大量的潮水。
,1－8,,,,,,,
Rikka.Fallen1-60,六花,「はあっ♥、はあっ♥、～～～～う゛ぅっ♥、いぎっ、お゛ぉっ♥、とまらなっ♥、イグっ♥、お゛お゛お゛お゛っ♥♥」,「はあっ♥、はあっ♥、～～～～う゛ぅっ♥、いぎっ、お゛ぉっ♥、とまらなっ♥、イグっ♥、お゛お゛お゛お゛っ♥♥」,「哈啊♥，哈啊♥～～～～嗚！♥，嗚嘰、嗚喔！♥，停不下來♥，高潮！嗚喔喔喔喔♥♥」,"""Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh.""","""Haaaa♥ Haaaa♥ Unnnn♥ I'm coming♥ I can't stop♥ Ohhhhhh♥""","「하앗♥, 하앗♥, ~~~~읏옷 읏♥, 이깃, 오옷 옷♥, 멈추지 않아♥, 가버렷♥, 오옷 오옷 오옷 오옷 옷♥♥」",「哈啊♥，哈啊♥，～～～～呜！♥，呜叽、呜喔！♥，停不下来♥，射！呜喔喔喔喔♥♥」
,,,,,,,,
Rikka.Fallen1-61,,ズチュッ♥ドチュッ♥キュイイイイイン♥ズボッ♥ズボッ♥,ズチュッ♥ドチュッ♥キュイイイイイン♥ズボッ♥ズボッ♥,滋啾♥咚啾♥咻咿咿咿咿嗯♥滋啵♥滋啵♥,Dooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,Sschhhhhh♥ Chuuuuuu♥ Rrrrrrnnnnn♥ Sppppp♥,즈츗♥도츗♥큐이이이이인♥즈봇♥즈봇♥,滋啾♥咚啾♥咻咿咿咿咿嗯♥滋啵♥滋啵♥
,,,,,,,,
Rikka.Fallen1-62,,何回イっても機械は止まることなく、無機質に六花の体内を出入りし続ける,何回イっても機械は止まることなく、無機質に六花の体内を出入りし続ける,不管高潮多少次，機械都沒有停止，持續運轉地進出六花的體內。,"No matter how many times he comes, the machine never stops and continues to inorganically move in and out of Rikka's body.",The machine showed no signs of stopping no matter how many times Rikka came.,"몇 번 가버려도 기계는 멈추지 않고, 무기질적으로 릿카의 체내를 계속 드나든다",不管高潮多少次，机械都没有停止，持续无机质地进出六花的体内。
,,,,,,,,
Rikka.Fallen1-63,023号,「それでは、次は気絶するまで計測を行いますので頑張って耐えてください。今の所クローンの誰よりも弱いですからね」,「それでは、次は気絶するまで計測を行いますので頑張って耐えてください。今の所クローンの誰よりも弱いですからね」,「那麼，接下來我們要測量到妳昏厥為止，請努力忍耐。妳目前比任何一個克隆人都要弱喔。」,"""Then we'll measure you until you pass out next time, so hang in there. So far, you are weaker than any of the clones.""","""We're going to see how long it takes for you to pass out, so please do your best. Currently your results are worse than any of the clones.""","「그럼, 다음은 기절할 때까지 계측을 하겠으니 힘내서 견뎌주십시오. 현재로서는 클론 누구보다도 약하니까요」",「那么，接下来我们要测量到你昏厥为止，请努力忍耐。你目前比任何一个克隆都要弱喔。」
,,,,,,,,
Rikka.Fallen1-64,,しかし、既に六花の耳にはその言葉は届いていない,しかし、既に六花の耳にはその言葉は届いていない,然而，這些話已經傳不進六花的耳裡了。,But the word is already out of Rikka's ears.,But those words never reached Rikka's ears.,"하지만, 이미 릿카의 귀에는 그 말이 닿지 않는다",然而，这些话已经传不进六花的耳里了。
,,,,,,,,
Rikka.Fallen1-65,六花,「うぐぅっ♥、いぎっ♥、んお゛お゛っ♥♥、くうっ♥、ん゛おっ♥」,「うぐぅっ♥、いぎっ♥、んお゛お゛っ♥♥、くうっ♥、ん゛おっ♥」,「嗚咕！♥，嗚嘰！♥，嗯喔喔喔！♥♥，嗚！♥，嗯喔！♥」,"""Uggghhhh, igghhhh, nnnnggggghhhh, kuugghhhh, nnnggghhhhhh.""","""Ughhhhhh♥ I'm coming again♥ Nnnnnnn♥ Ohhhhhh♥""","「으긋♥, 이깃♥, 응오옷 오옷 옷♥♥, 크읏♥, 응옷 옷♥」",「呜咕！♥，呜叽！♥，嗯喔喔喔！♥♥，呜！♥，嗯喔！♥」
,,,,,,,,
Rikka.Fallen1-66,,少しでも刺激を逃がそうと腰を動かそうとするほど、膣壁が回転するディルドに強くこすりつけられ、より強い快感が六花を襲う,少しでも刺激を逃がそうと腰を動かそうとするほど、膣壁が回転するディルドに強くこすりつけられ、より強い快感が六花を襲う,她越想扭動腰部來逃避刺激，陰道壁就越是被旋轉的假陽具強烈摩擦，更強烈的快感襲擊著六花。,"The more she tried to move her hips to escape the stimulation, the harder her vaginal walls rubbed against the rotating dildo, and the stronger the pleasure became for Rikka!","She tried to move her hips to get away from the pleasure, but the dildo attached itself to the walls of her vagina, making the pleasure stronger each time she tried to move.","조금이라도 자극을 피하려고 허리를 움직이려 할수록, 질벽이 회전하는 딜도에 강하게 문질러져, 더욱 강한 쾌감이 릿카를 덮친다",她越想扭动腰部来逃避刺激，阴道壁就越是被旋转的假阳具强烈摩擦，更强烈的快感袭击着六花。
