Key,Comment,Japanese,Japanese_Steam,Traditional Chinese_Steam,English,English_Steam,Korean_Steam,Simplified Chinese_Steam
Kei.Fallen1-68,,「まあ、まずはめでたく一人目だ、あと99人だな」,「まあ、まずはめでたく一人目だ、あと99人だな」,「嘛，恭喜妳，第一個完成了，還有99個人呢。」,"""Well, we've got one to go, and 99 more to go.""","""Well, congratulations on the first one. Only 99 more to go.""","「뭐, 우선은 경사스럽게 첫 번째다, 앞으로 99명이군」",「嘛，恭喜你，第一个完成了，还有99个人呢。」
,Kei darkness 1-6,,,,,,,
Kei.Fallen1-69,京,「っ！、まってくれ、流石に99人は…せめて9人ぐらいならっ…」,「っ！、まってくれ、流石に99人は…せめて9人ぐらいならっ…」,「可惡！等一下，再怎麼說99個也太多了……至少9個吧……」,"""I'm not going to do it! Wait a minute, I can't take ninety―nine people... at least nine...""","""Wait! 99 people is too much... at least make it nine...""","「윽!, 기다려줘, 아무리 그래도 99명은… 적어도 9명 정도라면…」",「可恶！等一下，再怎么说99个也太多了……至少9个吧……」
,,,,,,,,
Kei.Fallen1-70,,「拒否権はねえんだよ！、オラッ残り99人！」,「拒否権はねえんだよ！、オラッ残り99人！」,「妳沒有拒絕的權利！喂！剩下99人！」,"""I ain't got no veto power! There's only 99 left!""","""You don't get to refuse! Come on, 99 more!""","「거부권은 없어!, 자! 남은 99명!」",「你没有拒绝的权利！喂！剩下99人！」
,,,,,,,,
Kei.Fallen1-71,京,「―――っ、これは大変だ」,「―――っ、これは大変だ」,「―――可惡，這下麻煩了。」,"""――――, this is a big deal.""","""This is going to be rough.""","「―――윽, 이건 큰일인데」",「―――可恶，这下麻烦了。」
,暗転,,,,,,,
Kei.Fallen1-72,,「よっと！」,「よっと！」,「嘿！」,"""Yay!""","""Here we go!""",「자!」,「嘿！」
,,,,,,,,
Kei.Fallen1-73,,ズブッ！！,ズブッ！！,噗通！！,Zubu!,Thrust!!,즈븃!!,噗通！！
,,,,,,,,
Kei.Fallen1-74,京,「ひっぎいっ！！？」,「ひっぎいっ！！？」,「噫！」,"""Hi―gi―yi―yi―yi―yi!""","""Hgggggiiii!""",「히익기잇!!?」,「噫！」
,,,,,,,,
Kei.Fallen1-75,,京はI字バランスの状態で足を開かれ、割れ目に躊躇なくチンポを挿入される,京はI字バランスの状態で足を開かれ、割れ目に躊躇なくチンポを挿入される,京被擺成I字平衡的姿勢，雙腿打開，陽具毫不猶豫地被插進她的胯間。,Kei's legs are opened in an I―balanced position and his cock is inserted into the crack without hesitation.,"Kei's legs were spread wide open, and a dick was inserted into her slit without hesitation.","케이는 I자 밸런스 상태로 다리가 벌려지고, 갈라진 틈에 망설임 없이 자지가 삽입된다",京被摆成I字平衡的姿势，双腿打开，阳具毫不犹豫地被插进她的胯间。
,,,,,,,,
Kei.Fallen1-76,戦闘員,「うおっ、このマンコ良く締まるなっ」,「うおっ、このマンコ良く締まるなっ」,「喔，這鮑魚夾得真緊啊。」,"""Whoa, this pussy is so tight.""","""Whoa, this pussy's really tight!""","「우옷, 이 보지 잘 조이네」",「喔，这鲍鱼夹得真紧啊。」
,,,,,,,,
Kei.Fallen1-77,京,「おいちょっと待ってくれ！、私は処女だったんだぞ、そんな適当にっ！」,「おいちょっと待ってくれ！、私は処女だったんだぞ、そんな適当にっ！」,「喂！等一下！我還是處女啊，怎麼能這麼隨便！」,"""I was a virgin! I was a virgin, for God's sake!""","""Hey, wait a minute! I was a virgin, you can't just do it so carelessly!""","「어이 잠깐 기다려!, 나는 처녀였단 말이야, 그렇게 막!」",「喂！等一下！我还是处女啊，怎么能这么随便！」
,,,,,,,,
Kei.Fallen1-78,戦闘員,「ああ？これから99人相手にするのに今更何言ってんだ？」,「ああ？これから99人相手にするのに今更何言ってんだ？」,「啊？妳接下來要應付99個人，事到如今說這些有什麼用？」,"""Oh? What are you talking about when you're about to deal with 99 people?""","""Huh? You're about to take on 99 guys, what are you saying now?""",「아아? 이제부터 99명 상대해야 하는데 이제 와서 무슨 말이야?」,「啊？你接下来要应付99个人，事到如今说这些有什么用？」
,,,,,,,,
Kei.Fallen1-79,京,「っ、本当にやるのかっ？！」,「っ、本当にやるのかっ？！」,「可惡、你們真的要做嗎？！」,"""Are you sure you want to do this?""","""Are you really going through with this?!""","「윽, 정말 하는 건가!?」",「可恶、你们真的要做吗？！」
,,,,,,,,
Kei.Fallen1-80,戦闘員,「今のお前はただのオナホなんだよ！早く終わらせたかったらマンコに力入れて手を動かせ！」,「今のお前はただのオナホなんだよ！早く終わらせたかったらマンコに力入れて手を動かせ！」,「現在的妳只是個自慰器！想快點結束就鮑魚用力夾緊，手也動起來！」,"""'Now you're just a masturbator! If you want to get this over with quickly, you're going to have to work on your pussy and move your hands!""","""Right now you're just a sex toy! If you want this to end quickly, tighten your pussy and move your hands!""",「지금 너는 그냥 오나홀이야! 빨리 끝내고 싶으면 보지에 힘주고 손 움직여!」,「现在的你只是个自慰器！想快点结束就鲍鱼用力夹紧，手也动起来！」
,,,,,,,,
Kei.Fallen1-81,京,「っ！、……覚悟を決めるしかないな」,「っ！、……覚悟を決めるしかないな」,「可惡！……看來只能認命了。」,"""! I guess I'll just have to ...... brace myself.""","""...! I have no choice but to steel myself.","「윽!, ……각오를 다지는 수밖에 없군」",「可恶！……看来只能认命了。」
,,,,,,,,
Kei.Fallen1-82,,バコッ、バコッ、バコッ！,バコッ、バコッ、バコッ！,啪、啪、啪！,"Bakkop, bakkop, bakkop!","Slam, slam, slam!","바콧, 바콧, 바콧!",啪、啪、啪！
,,,,,,,,
Kei.Fallen1-83,京,「っ、ん゛ん゛っ♥、お゛お゛っ！」,「っ、ん゛ん゛っ♥、お゛お゛っ！」,「可惡♥，嗯嗯！喔喔！」,"""♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥""","""Mmph♥ Ohhh!""","「윽, 응옷 응옷 윽♥, 오옷 오옷 옷!」",「可恶♥、嗯嗯！喔喔！」
,,,,,,,,
Kei.Fallen1-84,,「ん゛ん゛っ♥、お゛っ！、もっと、ゆっくりっ♥！」,「ん゛ん゛っ♥、お゛っ！、もっと、ゆっくりっ♥！」,「嗯嗯♥！喔！再、慢一點♥！」,"""D―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d. ""Slower, slower, slower!""","""Mmph♥ Oh! More... Slowly♥!""","「응옷 응옷 윽♥, 오옷 옷!, 더, 천천히♥!」",「嗯嗯♥！喔！再、慢一点♥！」
,,,,,,,,
Kei.Fallen1-85,戦闘員,「知るかっ！、オラッ、こっちももっと手動かせっ！」,「知るかっ！、オラッ、こっちももっと手動かせっ！」,「誰管妳！喂！這邊也再快點動手！」,"""I don't know! I'm gonna need more manual control over here!""","""Like I care! Come on, move your hands more too!""","「알 바 아니야!, 자! 이쪽도 더 손 움직여!」",「谁管你！喂！这边也再快点动手！」
,,,,,,,,
Kei.Fallen1-86,,「ん゛ん゛っ♥、わかったっ♥」,「ん゛ん゛っ♥、わかったっ♥」,「嗯嗯♥知道了♥」,"""D―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d.""","""Mmph♥ Got it♥""","「응옷 응옷 윽♥, 알았다♥」",「嗯嗯♥知道了♥」
,,,,,,,,
Kei.Fallen1-87,,シュコッ、シュコッ、シュコッ！,シュコッ、シュコッ、シュコッ！,咻、咻、咻！,"Shukk, shukk, shukk!","Stroke, stroke, stroke!","슈콧, 슈콧, 슈콧!",咻、咻、咻！
,,,,,,,,
Kei.Fallen1-88,戦闘員,「お？ちょっとは様になって来たじゃねえか」,「お？ちょっとは様になって来たじゃねえか」,「喔？開始有點樣子了嘛。」,"""Oh? You're starting to look good.""","""Oh? You're starting to look the part.""",「오? 좀 폼이 나기 시작했잖아」,「喔？开始有点样子了嘛。」
,,,,,,,,
Kei.Fallen1-89,京,「んお゛お゛っ♥、はやくっ♥、出してくれっ♥！」,「んお゛お゛っ♥、はやくっ♥、出してくれっ♥！」,「嗯喔喔♥、快點♥、快點射出來♥！」,"""Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, let me out, let me out, let me out, let me out!""","""Ohhh♥ Hurry♥ And come♥!""","「응오옷 오옷 옷♥, 빨리♥, 싸줘♥!」",「嗯喔喔♥快点♥快点射出来♥！」
,,,,,,,,
Kei.Fallen1-90,戦闘員,「まあいい、後がつっかえてるしな、オラッ」,「まあいい、後がつっかえてるしな、オラッ」,「算了，後面還有人等著呢，喂！」,"""'Oh well, the rest of it's stuck, orah.""","""Fine, there's a line behind me anyway. Here!""","「뭐 됐어, 뒤가 밀렸으니까, 자!」",「算了，后面还有人等着呢，喂！」
,,,,,,,,
Kei.Fallen1-91,Kei darkness 1-7,ドビュッ、ビュルルルッルッ,ドビュッ、ビュルルルッルッ,咚、咻嚕嚕嚕嚕,,"Spurt, splurrrt","도븃, 뷰르르르릇르릇",咚、咻噜噜噜噜
,,,,,,,,
Kei.Fallen1-92,京,「ひぎっ、お゛お゛お゛っ♥！」,「ひぎっ、お゛お゛お゛っ♥！」,「噫！喔喔喔♥」,"""HIGH, OH, OH, OH, OH, OH ♥!""","""Hiiiiig, ooohhhhh♥!""","「히긱, 오옷 오옷 오옷 옷♥!」",「噫！喔喔喔♥」
,,,,,,,,
Kei.Fallen1-93,,「お゛っ、熱いのがお腹の中にっ、こ、これが膣内射精の感覚ッ♥」,「お゛っ、熱いのがお腹の中にっ、こ、これが膣内射精の感覚ッ♥」,「喔！熱熱的東西進到肚子裡了，這、這就是陰道內被射精的感覺！」,"""Oh, I'm so hot in my stomach, this is what vaginal ejaculation feels like!""","""Oh, hot stuff inside my belly, s-so this is what vaginal ejaculation feels like♥""","「오옷 옷, 뜨거운 게 배 안에, 이, 이게 질내 사정의 감각윽♥」",「喔、热热的东西进到肚子里了、这、这就是阴道内被射精的感觉！」
,,,,,,,,
Kei.Fallen1-94,戦闘員,「ぼーっとしてんじゃねえっ！次だ次！」,「ぼーっとしてんじゃねえっ！次だ次！」,「別發呆了！下一個下一個！」,"""Don't just stand there! Next, next!""","""Don't space out! Next, next!""",「멍하니 있지 마! 다음이야 다음!」,「别发呆了！下一个下一个！」
,,,,,,,,
Kei.Fallen1-95,,「射精したならとっとと変われ！」,「射精したならとっとと変われ！」,「射完了就快點換人！」,"""If you've ejaculated, then change!""","""If you came, hurry up and switch!""",「사정했으면 빨리 비켜!」,「射完了就快点换人！」
,,,,,,,,
Kei.Fallen1-96,京,「ま、待て少し休憩をっ」,「ま、待て少し休憩をっ」,「等、等我休息一下！」,"""Wait, wait, take a break.""","""W-wait, let me rest a bit...""","「자, 잠깐 휴식을」",「等、等我休息一下！」
,暗転,,,,,,,
Kei.Fallen1-97,Kei darkness 1-8,パンッ、パンッ、パンッ、パンッ！,パンッ、パンッ、パンッ、パンッ！,啪、啪、啪、啪！,"Pang, pang, pang, pang!",Slap... Slap... Slap...,팡! 팡! 팡! 팡!,啪、啪、啪、啪！
,,,,,,,,
Kei.Fallen1-98,京,「ん゛お゛っ♥、お゛っ♥、お゛っ♥」,「ん゛お゛っ♥、お゛っ♥、お゛っ♥」,「嗯喔♥、喔♥、喔♥」,"""Oh... oh... oh♥""","""Ngh♥ Oh♥ Oh♥""","「응옷 오옷 옷♥, 오옷 옷♥, 오옷 옷♥」",「嗯喔♥喔♥喔♥」
,,,,,,,,
Kei.Fallen1-99,戦闘員,「ハハッ、コイツ軽いから吊り下げて使えばちょうどいいな」,「ハハッ、コイツ軽いから吊り下げて使えばちょうどいいな」,「哈哈，這傢伙很輕，吊起來用剛剛好。」,"""Hahaha, this one is so light, it's perfect for hanging.""","""Haha, she's so light, it's perfect to use her hanging like this.""",「하핫! 이 녀석 가벼워서 매달아 쓰면 딱 좋네」,「哈哈，这家伙很轻，吊起来用刚刚好。」
